,yt_id,start_time,end_time,tag_strings,laughter
10530,hJTyleQeBRM,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
10531,1uKYA_EuV80,410.000,420.000,"['/m/06bz3', '/m/09x0r']",False
10532,xcl7bETVjO4,9.000,19.000,['/m/09x0r'],False
10533,Ri43frLVDDE,30.000,40.000,['/m/04rlf'],False
10534,C8zyNQqDUfY,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
10535,3lJYyqcPSX4,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
10536,kPgiKO0g-AI,30.000,40.000,['/m/04rlf'],False
10537,B41a2g8ruzo,9.000,19.000,"['/m/09x0r', '/m/0h0rv', '/t/dd00125']",False
10538,1UTKse08mXc,30.000,40.000,"['/m/04rlf', '/m/0m0jc']",False
10539,_tUKUNBpq5k,70.000,80.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j', '/t/dd00128']",False
10540,lZa3biS7Ggw,30.000,40.000,['/m/09x0r'],False
10541,Ymgojds5BSw,470.000,480.000,"['/m/02bxd', '/m/04rlf', '/m/04szw']",False
10542,GLuRUoI5lqo,30.000,40.000,"['/m/04rlf', '/m/04szw', '/m/07y_7']",False
10543,_yEW39FO17Y,11.000,21.000,['/m/09x0r'],False
10544,ESVzDoj1mDo,30.000,40.000,['/m/04rlf'],False
10545,Z46KfE801Ik,30.000,40.000,['/m/04rlf'],False
10546,gYxNgULtfiw,40.000,50.000,"['/m/015lz1', '/m/04rlf', '/m/05fw6t']",False
10547,x7_iNrSu85s,10.000,20.000,['/m/07k1x'],False
10548,-IxWF9khw0k,30.000,40.000,['/m/04rlf'],False
10549,e4n0NeknRVg,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
10550,TqnEeJWWJDo,16.000,26.000,['/m/04rlf'],False
10551,g8clEUifamU,30.000,40.000,"['/m/04rlf', '/m/0l14md']",False
10552,J__GoBk77Ag,30.000,40.000,"['/m/04rlf', '/m/04szw', '/m/07y_7']",False
10553,wTnd53JWRVo,0.000,10.000,['/m/0d31p'],False
10554,Zz_303lmgpE,80.000,90.000,"['/m/0342h', '/m/04rlf', '/m/04szw', '/m/0fx80y']",False
10555,2BKEpxm_0Es,30.000,40.000,"['/m/0342h', '/m/042v_gx', '/m/04rlf', '/m/04szw', '/m/07s0s5r', '/m/0fx80y']",False
10556,43H2ynb-Xlo,30.000,40.000,['/m/04rlf'],False
10557,U0u9vRQj9s0,30.000,40.000,"['/m/07pqc89', '/m/09x0r']",False
10558,u8EVWX9uLlA,470.000,480.000,"['/m/04rlf', '/m/09x0r']",False
10559,sClIOLI_hMI,0.000,10.000,"['/m/02lkt', '/m/04rlf', '/m/07lnk']",False
10560,6rD6Jjm0lbo,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
10561,5S-5_0PYSug,300.000,310.000,"['/m/0912c9', '/m/09x0r']",False
10562,Dc6FQzZnG_I,130.000,140.000,"['/m/04rlf', '/m/0dq0md']",False
10563,J7vljcnX5oo,30.000,35.000,['/m/09x0r'],False
10564,3EvxlnGXN0w,30.000,40.000,"['/m/09t49', '/m/09x0r']",False
10565,U35aTISz150,160.000,170.000,['/m/09x0r'],False
10566,HwOB_rq7xEI,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
10567,ZHICcrdbX-Q,30.000,40.000,"['/m/04rlf', '/m/05pd6']",False
10568,3sJ-xKqL7lA,20.000,30.000,['/m/09x0r'],False
10569,2ss_V1_uocs,150.000,160.000,"['/m/01qbl', '/m/026t6', '/m/02hnl', '/m/03qtq', '/m/04rlf', '/m/04szw', '/m/06rvn', '/m/0bm02']",False
10570,yp6LlrzGW2o,170.000,180.000,"['/m/06bz3', '/m/09x0r']",False
10571,QlvxEKiJdlE,24.000,34.000,"['/m/019jd', '/m/02rlv9', '/m/03m9d0z', '/t/dd00092']",False
10572,BBvTxgFFGmo,0.000,10.000,['/m/09x0r'],False
10573,eQSnk-kunRk,30.000,40.000,"['/m/02lkt', '/m/04rlf', '/m/07s72n']",False
10574,iyjsez-EAYQ,30.000,40.000,['/m/04rlf'],False
10575,SKQLVBPD81E,30.000,40.000,"['/m/04rlf', '/m/04szw', '/m/07y_7']",False
10576,Q8Xo_R653Qw,30.000,40.000,"['/m/03m9d0z', '/t/dd00092']",False
10577,-gr1lBWu9ZU,30.000,40.000,['/m/09x0r'],False
10578,09ZAI_1DZDw,10.000,20.000,"['/m/015lz1', '/m/04rlf', '/t/dd00126']",False
10579,1BtwMgesL9M,30.000,40.000,['/m/04rlf'],False
10580,BKAyhsIGmCM,4.000,14.000,"['/m/02mk9', '/m/07yv9', '/t/dd00066']",False
10581,6-picZ7atSg,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
10582,DUIj5HMejZc,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
10583,kZWolR8M5m0,10.000,20.000,['/m/09x0r'],False
10584,NbNYbKucxDM,30.000,40.000,['/m/09x0r'],False
10585,7nocs2WxsDg,30.000,40.000,"['/m/01g50p', '/m/07jdr', '/m/07yv9', '/t/dd00125']",False
10586,4isroBC3bqw,360.000,370.000,['/m/02mk9'],False
10587,bFEMYFYlsDM,350.000,360.000,"['/m/018w8', '/m/09x0r']",False
10588,SIPs75aG8zA,30.000,40.000,"['/m/04rlf', '/m/04szw', '/m/07y_7', '/m/09x0r']",False
10589,HvnnVaYX7A8,30.000,40.000,['/m/04rlf'],False
10590,AZKdeS_FN1s,30.000,40.000,['/m/04rlf'],False
10591,jZjomOc1HPk,150.000,160.000,['/m/09x0r'],False
10592,gQS4_eHzZhU,90.000,100.000,"['/m/0342h', '/m/042v_gx', '/m/04rlf', '/m/04szw', '/m/07s0s5r', '/m/0fx80y']",False
10593,ls2b9OsH4jQ,0.000,10.000,['/m/09x0r'],False
10594,qJr2pkPnoZE,30.000,40.000,['/m/04rlf'],False
10595,OgV8zQKg1wc,80.000,90.000,"['/m/012f08', '/m/07yv9', '/m/0k4j']",False
10596,flzwFvjnUxE,30.000,40.000,['/m/09x0r'],False
10597,XO-7efmuwns,30.000,40.000,['/m/09x0r'],False
10598,wOZXauORyjo,50.000,60.000,['/m/09x0r'],False
10599,dtZ_JB3UuiQ,230.000,240.000,"['/m/04rlf', '/m/06w87']",False
10600,YdbmE_QMhbc,60.000,70.000,"['/m/07k1x', '/m/0_ksk']",False
10601,B87qY-JUsAQ,16.000,26.000,"['/m/012ndj', '/m/03j1ly', '/m/09x0r']",False
10602,H5mhl9tAQag,30.000,40.000,['/m/09x0r'],False
10603,urNiO4bXkio,30.000,40.000,['/m/0hsrw'],False
10604,zO2Mpfw_L0M,30.000,40.000,['/m/09x0r'],False
10605,5QEikr4Ll7c,30.000,40.000,['/m/09x0r'],False
10606,IgOCkMZd9tA,30.000,40.000,"['/m/01lyv', '/m/02sgy', '/m/0342h', '/m/04rlf', '/m/04szw', '/m/0fx80y']",False
10607,jjjZwoa_DIM,26.000,36.000,['/m/09x0r'],False
10608,CDkotkkZ154,40.000,50.000,"['/m/0283d', '/m/04rlf']",False
10609,3yd-247uEgg,210.000,220.000,"['/m/0155w', '/m/0342h', '/m/04rlf', '/m/04szw', '/m/09x0r', '/m/0fx80y']",False
10610,36KmePtN0T4,30.000,40.000,"['/m/015p6', '/m/0h0rv', '/t/dd00129']",False
10611,HXA7phxdmgg,30.000,40.000,['/m/04rlf'],False
10612,7cw5Gbc4itQ,30.000,40.000,['/m/09x0r'],False
10613,vqdnuqd_crs,30.000,40.000,['/m/04rlf'],False
10614,EXhFRWNGhFU,100.000,110.000,['/m/06_fw'],False
10615,zYBgFeLCp3E,30.000,40.000,['/m/09x0r'],False
10616,ZoX9FIzoySo,550.000,560.000,['/m/09x0r'],False
10617,os80qn7py1I,30.000,40.000,['/m/04rlf'],False
10618,1XgCnV4vfY8,30.000,40.000,"['/m/02qldy', '/m/05zppz', '/m/09x0r']",False
10619,wb8lpMQ9hCI,30.000,40.000,"['/m/03kmc9', '/m/0dgbq']",False
10620,LX3efPIAWHU,270.000,280.000,"['/m/06bz3', '/m/09x0r']",False
10621,mWoSXeCdl6E,150.000,160.000,"['/m/02v2lh', '/m/04rlf']",False
10622,bi3LJ7KYDaU,30.000,40.000,['/m/04rlf'],False
10623,Fm681d59dKw,30.000,40.000,['/m/04rlf'],False
10624,ZXA36WhLdUk,80.000,90.000,['/m/09x0r'],False
10625,ko3OeODdXJ4,50.000,60.000,"['/m/07bgp', '/m/09x0r', '/m/0ch8v', '/m/0jbk']",False
10626,EcelZ8JTWFw,5.000,15.000,['/m/09x0r'],False
10627,EPaHmNPV8_s,80.000,90.000,"['/m/07pb8fc', '/m/07yv9', '/m/0k4j']",False
10628,epDc4NQGiio,10.000,20.000,"['/m/034srq', '/m/09x0r']",False
10629,JsZgT3EArAI,0.000,10.000,"['/m/030rvx', '/m/0gy1t2s']",False
10630,r4SCrtdpINE,30.000,40.000,['/m/09x0r'],False
10631,5ztP5nksPWU,25.000,35.000,"['/m/0342h', '/m/042v_gx', '/m/04rlf', '/m/04szw', '/m/0fx80y']",False
10632,QC-LVayKMSI,30.000,40.000,['/m/09x0r'],False
10633,pyYD1uqvYRU,220.000,230.000,"['/m/0342h', '/m/04rlf', '/m/04szw', '/m/0fx80y', '/t/dd00125']",False
10634,tnlGXdJgEG0,20.000,30.000,"['/m/01x3z', '/m/04rlf']",False
10635,YnG8JX165xY,30.000,40.000,['/m/04rlf'],False
10636,4cqm7-e5HVw,30.000,40.000,['/m/09x0r'],False
10637,_7fmvuW_N1I,480.000,490.000,"['/m/01kcd', '/m/07gql']",False
10638,PBw0KeyLcaw,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
10639,7QvLEEogXj0,22.000,32.000,"['/m/04rlf', '/m/05x_td', '/t/dd00125']",False
10640,KG_9deB_vew,90.000,100.000,['/m/0242l'],False
10641,USfNZpjGlvA,40.000,50.000,['/m/09x0r'],False
10642,nBGgQd6HI-4,190.000,200.000,"['/m/04rlf', '/m/04szw', '/m/0ggq0m', '/m/0l14jd']",False
10643,15vKTrWUfBk,30.000,40.000,"['/m/04rlf', '/m/0l14gg']",False
10644,kRnAbZ8WEZU,50.000,60.000,"['/m/026t6', '/m/02hnl', '/m/03t3fj', '/m/06rvn', '/m/0bm02', '/m/0l14md']",False
10645,dOy9gc255Ok,30.000,40.000,['/m/09x0r'],False
10646,0lf0C8k2pB8,170.000,180.000,"['/m/015p6', '/m/07r_25d', '/m/09x0r', '/m/0h0rv']",False
10647,0lUfhfBvNtM,30.000,40.000,['/m/09x0r'],False
10648,30StTQAUPtg,14.000,24.000,"['/m/04rlf', '/m/09x0r']",False
10649,0aMKV7qleFI,30.000,40.000,"['/m/02sgy', '/m/0342h', '/m/04rlf', '/m/04szw', '/m/07s0s5r', '/m/0fx80y']",False
10650,C4cdt-Z0ark,14.000,24.000,['/m/09x0r'],False
10651,DGltp5dNomM,10.000,20.000,['/m/09x0r'],False
10652,TNQGTlZIz6U,160.000,170.000,['/m/09x0r'],False
10653,VyxgOLyNsbo,280.000,290.000,"['/m/015lz1', '/m/04rlf', '/m/05lls', '/m/05pd6', '/m/0ggq0m', '/m/0l14jd']",False
10654,fP3uQ6riBsQ,30.000,40.000,"['/m/02lkt', '/m/04rlf', '/m/07s72n']",False
10655,DHHE1crLLuA,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
10656,OtduW9rGzJ0,30.000,40.000,['/m/09x0r'],False
10657,ZRvMM_TPuoU,200.000,210.000,"['/m/04k94', '/m/07q7njn', '/m/09x0r']",False
10658,o0fqmDyja0U,30.000,40.000,"['/m/028ght', '/m/04rlf']",False
10659,P5ieydOAJQE,10.000,20.000,"['/m/01b_21', '/m/09x0r']",False
10660,iO2_AjaVyno,30.000,40.000,"['/m/07cx4', '/m/09x0r']",False
10661,cVDA9wCYQsw,30.000,40.000,['/m/09x0r'],False
10662,yVA58YtRlWE,30.000,40.000,['/m/04rlf'],False
10663,z5oc7WAkzz4,30.000,40.000,['/m/04rlf'],False
10664,Kw0j4vmKEzc,30.000,40.000,['/m/04rlf'],False
10665,EeBCY3-1cx4,10.000,20.000,['/m/02p3nc'],False
10666,LvJ6kWCaw0k,30.000,40.000,"['/m/026t6', '/m/02hnl', '/m/04rlf', '/m/04szw']",False
10667,BXVMLpm-nO4,30.000,40.000,['/m/09x0r'],False
10668,ICgfYok-AYs,390.000,400.000,"['/m/09x0r', '/t/dd00127']",False
10669,EkyZ771Grzk,30.000,40.000,"['/m/01g50p', '/m/07jdr', '/m/07yv9']",False
10670,3vNNLM8NwW4,30.000,40.000,['/m/04rlf'],False
10671,IxTHwFu6pDI,30.000,40.000,['/m/01kcd'],False
10672,paw5haOpHA0,110.000,120.000,"['/m/07k1x', '/m/09x0r']",False
10673,vmM-qKD_PX8,170.000,180.000,"['/m/09x0r', '/t/dd00125']",False
10674,2wXxpdO3KLM,30.000,40.000,['/m/04rlf'],False
10675,9Xjuy9Q-bTE,10.000,20.000,"['/m/03qtwd', '/m/04gy_2']",False
10676,Mir0YPAJJEs,190.000,200.000,"['/m/085jw', '/m/0l14j_']",False
10677,-AffUbM-ZIY,16.000,26.000,['/m/09x0r'],False
10678,unEIlNwPnb0,15.000,25.000,['/m/09x0r'],False
10679,5KA8yza6BIo,0.000,9.000,"['/t/dd00003', '/t/dd00006']",False
10680,VHhJW8Q8Uxg,40.000,50.000,"['/m/012f08', '/m/07yv9', '/m/0k4j', '/m/0ltv', '/t/dd00128']",False
10681,X18R2YowjYo,30.000,40.000,['/m/09x0r'],False
10682,bIhULFQk7w8,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
10683,yHF1P7xo0TM,50.000,60.000,"['/m/04rlf', '/m/04szw']",False
10684,w_dh_AD13wI,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
10685,-COBZaTwZa0,30.000,40.000,['/m/09x0r'],False
10686,4NrtUfVYS5M,30.000,40.000,['/t/dd00004'],False
10687,-SiwRmIGesU,30.000,40.000,"['/m/026t6', '/m/02hnl', '/m/03t3fj', '/m/06rvn', '/m/0bm02', '/m/0l14md']",False
10688,lFSE9nlB1XU,30.000,40.000,['/m/09x0r'],False
10689,a9CYuM5bU4A,30.000,40.000,['/m/04rlf'],False
10690,9d2OJ-a8u94,30.000,40.000,['/m/09x0r'],False
10691,DY6nmOYLeJM,30.000,40.000,['/m/09x0r'],False
10692,jMMh3-WkJ_k,30.000,40.000,['/m/09x0r'],False
10693,E3SR1p9rMb4,30.000,40.000,['/m/04rlf'],False
10694,C7cgyDhP3uA,16.000,26.000,"['/m/04rlf', '/m/09x0r', '/t/dd00018']",False
10695,KSOsIfpTlAI,30.000,40.000,"['/m/026t6', '/m/04rlf', '/m/04szw']",False
10696,77EN5uCABtQ,30.000,40.000,['/m/09x0r'],False
10697,9MehdPoSEd8,30.000,40.000,"['/m/04rlf', '/t/dd00035']",False
10698,owVqEkC7Qf0,30.000,40.000,['/m/04rlf'],False
10699,ffJXQn-n-gk,30.000,40.000,['/m/09x0r'],False
10700,628bgytn7hQ,27.000,37.000,['/m/04rlf'],False
10701,nzdO6zG-3tg,30.000,40.000,['/m/04rlf'],False
10702,llGsNcJN084,30.000,40.000,['/m/09x0r'],False
10703,60ekZeAtBbU,30.000,40.000,['/m/09x0r'],False
10704,MYZPAZ6DqbQ,0.000,10.000,['/m/07rbp7_'],False
10705,B3oiUfKjJWg,30.000,40.000,['/m/09x0r'],False
10706,NUYsDD_mADk,20.000,30.000,['/m/0g6b5'],False
10707,OxJUU_jOa3g,10.000,20.000,['/m/0chx_'],False
10708,MIi5FPr1E4I,30.000,40.000,['/m/09x0r'],False
10709,85r0qh_j20E,30.000,40.000,"['/m/09x0r', '/t/dd00125']",False
10710,QG8GSsfguH4,230.000,240.000,['/t/dd00125'],False
10711,Up3jrOoiH8Q,100.000,110.000,['/m/09x0r'],False
10712,01ufHNKQsh4,30.000,40.000,['/m/04rlf'],False
10713,YKxDc5uZLEM,30.000,40.000,['/m/04rlf'],False
10714,CVBNfFl3SRo,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
10715,wyRNbINiKNI,180.000,190.000,"['/m/09x0r', '/t/dd00125']",False
10716,DguGiO110LM,3.000,13.000,['/m/02fs_r'],False
10717,C-CUpr11RUs,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
10718,WtZF7-mdqEc,590.000,600.000,['/m/07yv9'],False
10719,y91ABq82DlE,570.000,580.000,"['/m/02jz0l', '/m/09x0r']",False
10720,UPOjl03n9Uw,30.000,40.000,['/m/09x0r'],False
10721,MNMd_lDdG_w,30.000,40.000,['/m/09x0r'],False
10722,ONt0oa88gJc,30.000,40.000,"['/m/019jd', '/m/02rlv9', '/m/07yv9', '/m/09x0r']",False
10723,HqTNKDboQBQ,30.000,40.000,"['/m/07ptzwd', '/m/0838f']",False
10724,7xkzGHXabuk,80.000,90.000,['/m/04rlf'],False
10725,6sjG2RZjoSI,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
10726,eDBN_K19VIQ,30.000,40.000,"['/m/04rlf', '/m/05r6t', '/m/064t9']",False
10727,JU_eTB2FWOs,28.000,38.000,['/m/09x0r'],False
10728,bSUhWmbrH_E,30.000,40.000,['/m/04rlf'],False
10729,1-xAJ-Fqed0,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
10730,YxkcFnrca6A,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
10731,GzMkY4ksJvk,30.000,40.000,['/m/04rlf'],False
10732,kVqDf0-_xtI,100.000,110.000,"['/m/03cczk', '/m/04rlf', '/t/dd00125']",False
10733,KuxO0em1LxU,30.000,40.000,['/m/04rlf'],False
10734,r0gZ9qnvS7s,0.000,10.000,"['/m/04rlf', '/m/09x0r']",False
10735,sgYmq1tTkAg,300.000,310.000,"['/m/04rlf', '/m/0glt670']",False
10736,p_V7mfS4DYg,190.000,200.000,"['/m/015lz1', '/m/04rlf']",False
10737,VEdAlJfVbMY,30.000,40.000,['/m/04rlf'],False
10738,NRzX42fbmPI,24.000,34.000,['/m/09x0r'],False
10739,68QCxImbFO0,2.000,12.000,['/m/09x0r'],False
10740,urnYwKiiEYI,150.000,160.000,"['/m/04rlf', '/m/05r5c', '/m/06ncr']",False
10741,mRVPQE2af4Y,30.000,40.000,"['/m/09ct_', '/m/09x0r']",False
10742,6eGmyP0EL6M,30.000,40.000,['/m/04rlf'],False
10743,OlZBZzWmcYk,30.000,40.000,['/m/04rlf'],False
10744,FpdUXEg_2Pg,22.000,32.000,"['/m/04rlf', '/t/dd00128']",False
10745,CS3G-X57wv8,30.000,40.000,"['/m/04rlf', '/m/04szw', '/m/0fx80y', '/m/0ggq0m']",False
10746,_xkgJYukw1E,0.000,10.000,"['/m/04rlf', '/m/0l14qv']",False
10747,DywjMNh9Szg,150.000,160.000,"['/m/04rlf', '/m/04szw', '/m/0l14_3']",False
10748,F_heLWVwy6o,30.000,40.000,['/m/04rlf'],False
10749,stK7FYwUT-A,22.000,32.000,['/m/09x0r'],False
10750,FE_iGSvDSx4,510.000,520.000,['/m/09x0r'],False
10751,g_fl3D5HOqc,30.000,40.000,['/m/09x0r'],False
10752,1QdKI4RGoOo,30.000,40.000,"['/m/04rlf', '/m/064t9']",False
10753,dfakKLj647M,30.000,40.000,['/m/04rlf'],False
10754,9YD_43YZGdM,30.000,40.000,['/m/04rlf'],False
10755,AjBz0jciaVI,30.000,40.000,['/m/06mb1'],False
10756,1cQKuKc2kNs,30.000,40.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j', '/m/0ltv']",False
10757,SEyKSssIiEY,12.000,22.000,['/m/09x0r'],False
10758,4chgalCPbvY,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
10759,6QWQqBnGKR4,100.000,110.000,"['/m/015lz1', '/m/016cjb', '/m/04rlf', '/m/0l14jd']",False
10760,_VT4em1vSqU,220.000,230.000,"['/m/09x0r', '/t/dd00125']",False
10761,R7ZDNqjiNbE,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
10762,6UhHuVXxw-4,30.000,40.000,['/m/04rlf'],False
10763,chYDM2I81Bw,18.000,28.000,['/m/07qwf61'],False
10764,qS4R-84Yens,30.000,40.000,['/m/09x0r'],False
10765,80p1T7CW9q4,24.000,34.000,['/m/07yv9'],False
10766,Io8JW08queQ,30.000,40.000,['/m/09x0r'],False
10767,KwhhqS1_Vmo,370.000,380.000,['/m/0d31p'],False
10768,osGDVboTxXM,30.000,40.000,"['/m/015p6', '/t/dd00128']",False
10769,XvLnR_j-NlE,30.000,40.000,['/m/09x0r'],False
10770,f68E5PQVJFw,370.000,380.000,"['/m/09x0r', '/t/dd00129']",False
10771,gY4eEn_bW_A,340.000,350.000,['/m/09x0r'],False
10772,gBBVwIebH7Q,30.000,40.000,['/m/09x0r'],False
10773,ZvYH4zDQk84,360.000,370.000,"['/m/0199g', '/m/07yv9']",False
10774,60G1ORQqxnU,4.000,14.000,"['/m/068hy', '/m/07r_k2n', '/m/07rc7d9', '/m/0bt9lr', '/m/0jbk', '/t/dd00136']",False
10775,DoMK9-Qu7SE,30.000,40.000,['/m/04rlf'],False
10776,7bom8bzrKHc,10.000,20.000,"['/m/01qbl', '/m/026t6', '/m/02hnl', '/m/03qtq', '/m/03t3fj', '/m/04rlf', '/m/04szw', '/m/06rvn', '/m/0bm02', '/m/0l14md']",False
10777,VY8QFYKdC9A,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
10778,9FtMB_oaYYU,30.000,40.000,['/m/09x0r'],False
10779,3aViYMHfSi0,110.000,120.000,"['/m/01kcd', '/m/06ncr', '/m/07c6l', '/m/07gql']",False
10780,2uzH8Dgt1QE,30.000,40.000,"['/m/018vs', '/m/02sgy', '/m/0342h', '/m/04rlf', '/m/04szw', '/m/0fx80y']",False
10781,Gn6N5ovNGYQ,30.000,40.000,['/m/07swgks'],False
10782,C55FfXdY_-0,390.000,400.000,"['/m/01s0ps', '/m/05148p4', '/m/05r5c']",False
10783,vx5m35Gg1Dc,30.000,40.000,['/m/09x0r'],False
10784,pjiqN2j-B5U,70.000,80.000,"['/m/03qtwd', '/m/04gy_2']",False
10785,p3UZyx_ZxZI,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
10786,FrCHOBwWJAA,30.000,40.000,"['/m/0342h', '/m/04rlf', '/m/04szw', '/m/0fx80y']",False
10787,QUJ8-edAeYg,30.000,40.000,['/m/04rlf'],False
10788,kCckzug0qIY,30.000,40.000,['/m/09x0r'],False
10789,uA5_P64Rfdw,40.000,50.000,['/m/09x0r'],False
10790,IKPNNDUoOBc,0.000,6.000,['/m/09x0r'],False
10791,-IdFoXtA-7k,16.000,26.000,"['/m/04rlf', '/m/09x0r']",False
10792,W9aSXm_vZu8,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
10793,Z9FtZtGau_E,15.000,25.000,['/m/0jbk'],False
10794,QcOgWaEpUwU,50.000,60.000,"['/m/0155w', '/m/04rlf']",False
10795,WHhk1AMQamE,80.000,90.000,"['/m/03fwl', '/m/0ch8v', '/m/0jbk']",False
10796,lhPfl8oKo8Q,10.000,20.000,['/m/018w8'],False
10797,yipvHKW0YnM,30.000,40.000,"['/m/01m4t', '/m/09x0r']",False
10798,Bm9hyDf_YkQ,310.000,320.000,"['/m/028ght', '/m/09x0r']",False
10799,g6rzIfR9ktQ,30.000,40.000,"['/m/07phxs1', '/m/0f8s22']",False
10800,sUgdlFejXag,30.000,40.000,"['/m/03qjg', '/m/04rlf']",False
10801,Wcb6mSp8fPo,100.000,110.000,"['/m/04rlf', '/m/06_fw']",False
10802,K6G9dlvVwvU,260.000,270.000,['/m/04rlf'],False
10803,FFbek4AyAG8,60.000,70.000,"['/m/07yv9', '/m/09x0r', '/m/0h9mv', '/m/0k4j', '/m/0ltv']",False
10804,ANjNETC06_8,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
10805,2qCrycGEV6I,70.000,80.000,"['/m/07yv9', '/m/09x0r', '/m/0k4j']",False
10806,4PBTRH04QyQ,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
10807,BiZyGaVs4gk,30.000,40.000,"['/m/04rlf', '/m/04szw', '/m/07y_7']",False
10808,g1-_IK8mDJQ,30.000,40.000,['/m/09x0r'],False
10809,faMybgo7tkc,30.000,40.000,"['/m/09x0r', '/t/dd00129']",False
10810,ewcHsxzTKyU,90.000,100.000,"['/m/04rlf', '/m/06j6l']",False
10811,Kj2KMp8v9oQ,20.000,30.000,"['/m/01jt3m', '/m/0838f']",False
10812,V6cETUEfI04,80.000,90.000,"['/m/015lz1', '/m/0l14jd']",False
10813,uOP5F7GG0rg,110.000,120.000,['/m/03q5_w'],False
10814,R4Sq8V_GCqY,220.000,230.000,['/m/0glt670'],False
10815,l_80MNV3RtE,15.000,25.000,['/m/04rlf'],False
10816,nJfeItMN1gk,130.000,140.000,"['/m/04rlf', '/m/05fw6t']",False
10817,iQjXL4DudNA,60.000,70.000,"['/m/07yv9', '/m/0k4j', '/m/0ltv', '/t/dd00129']",False
10818,9d3ednNErSY,20.000,30.000,"['/m/04rlf', '/m/09x0r', '/t/dd00125', '/t/dd00129']",False
10819,31eoIRUoXuk,30.000,40.000,['/m/04rlf'],False
10820,2AhKGa3n2Ps,30.000,40.000,['/m/09x0r'],False
10821,rsOV7an4974,30.000,40.000,"['/m/04rlf', '/m/07xzm', '/t/dd00125']",False
10822,2eNzv5FHr2E,30.000,40.000,['/m/04zjc'],False
10823,m890c5le5kk,30.000,40.000,"['/m/012n7d', '/m/03j1ly', '/m/03kmc9', '/m/04qvtq']",False
10824,vOSKM3U8pAw,60.000,70.000,"['/m/04rlf', '/m/09x0r']",False
10825,TQmbRYReKNw,0.000,10.000,"['/m/09x0r', '/t/dd00128']",False
10826,ABrbtQOXGmQ,30.000,40.000,"['/m/02x8m', '/m/04rlf']",False
10827,Ns8uvsTfLTs,30.000,40.000,['/m/09x0r'],False
10828,GJMSxZ-VpGU,0.000,10.000,"['/m/09x0r', '/t/dd00127']",False
10829,1Nyb45zgLw4,130.000,140.000,"['/m/04rlf', '/m/06rqw']",False
10830,jMYUwkL_xH4,290.000,300.000,"['/m/028ght', '/m/09x0r']",False
10831,M_yyCVA-kJk,30.000,40.000,['/m/09x0r'],False
10832,kjN8v8zmVmo,170.000,180.000,"['/m/015lz1', '/m/04rlf', '/m/06by7']",False
10833,eYyk0fUIFEs,500.000,510.000,['/m/09x0r'],False
10834,0D_mY2B52O8,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
10835,iQ-az-6GMKg,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
10836,KRRCME3-Q7g,30.000,40.000,['/m/09x0r'],False
10837,1KfDJiNKESU,30.000,40.000,"['/m/04rlf', '/m/05r6t', '/m/09x0r']",False
10838,f7Wv9gx9yM4,30.000,40.000,['/m/07qcpgn'],False
10839,G9fibWdJyyQ,470.000,480.000,['/m/0dl83'],False
10840,3bczntAJPLE,12.000,22.000,"['/m/068hy', '/m/09x0r', '/m/0bt9lr', '/m/0jbk', '/t/dd00136']",False
10841,jEVhS7hanxE,17.000,27.000,['/m/09x0r'],False
10842,qMFnQQNiAhQ,30.000,40.000,['/m/04rlf'],False
10843,1eYxmnle7Ag,30.000,40.000,"['/m/04rlf', '/m/09x0r']",False
10844,RhvSmuJcwZI,30.000,40.000,['/m/09x0r'],False
10845,sFox4Snhqqg,190.000,200.000,"['/m/04rlf', '/m/0l14md']",False
10846,7F4E1DivHMM,30.000,40.000,['/m/09x0r'],False
10847,-RDxFQoJ0og,30.000,40.000,"['/m/02cjck', '/m/04rlf']",False
10848,JCT0R9XCCeI,6.000,16.000,"['/m/04rlf', '/m/09x0r']",False
